,Photon Energy (eV),Reflectivity
170,3.4144662331165585,29.152522875723577
171,3.4344807403701854,29.236681119613866
172,3.454495247623812,29.37215769641578
173,3.474509754877439,29.50763427321769
174,3.494524262131066,29.64311085001961
175,3.514538769384693,29.716113089878274
176,3.5345532766383196,29.78414219786661
177,3.554567783891946,29.852171305854945
178,3.574582291145573,29.920200413843283
179,3.5945967983991998,29.98822952183162
180,3.6146113056528266,30.097778492472045
181,3.6346258129064535,30.208181097000114
182,3.6546403201600803,30.318583701528187
183,3.674654827413707,30.290311641820914
184,3.694669334667334,30.45245583658496
185,3.714683841920961,30.61460003134901
186,3.7346983491745878,30.776744226113056
187,3.754712856428214,30.91588492624691
188,3.774727363681841,31.035052384300258
189,3.794741870935468,31.154219842353612
190,3.8147563781890947,31.273387300406963
191,3.8347708854427216,31.455921509403357
192,3.8547853926963485,31.650711348917703
193,3.8747998999499753,31.84550118843206
194,3.894814407203602,32.042784475571125
195,3.914828914457229,32.25530633535159
196,3.934843421710856,32.46782819513206
197,3.9548579289644827,32.680350054912516
198,3.974872436218109,32.89287191469298
199,3.994886943471736,33.07134184592296
200,4.014901450725363,33.24096479489745
201,4.034915957978989,33.41058774387193
202,4.054930465232617,33.58021069284642
203,4.074944972486243,33.7498336418209
204,4.094959479739869,33.972631460968564
205,4.114973986993497,34.4110444770004
206,4.134988494247123,34.849457493032226
207,4.15500300150075,35.28709835711507
208,4.175017508754377,35.71010337946751
209,4.195032016008004,36.13310840181997
210,4.2150465232616305,36.5561134241724
211,4.235061030515258,37.02467237904668
212,4.255075537768884,37.49815843636104
213,4.2750900450225116,37.97164449367541
214,4.295104552276138,38.334364651644
215,4.315119059529764,38.66107873880121
216,4.335133566783392,38.98779282595843
217,4.355148074037018,39.314506913115636
218,4.375162581290645,39.67610555910138
219,4.395177088544272,40.100298086974504
220,4.415191595797899,40.52449061484765
221,4.4352061030515255,40.94868314272078
222,4.455220610305153,41.371370170085044
223,4.475235117558779,41.658978639319656
224,4.4952496248124065,41.94658710855428
225,4.515264132066033,42.234195577788896
226,4.535278639319659,42.52180404702351
227,4.555293146573287,42.81572627629606
228,4.575307653826913,43.534405095969035
229,4.59532216108054,44.23116723520491
230,4.615336668334167,44.760948065302486
231,4.635351175587794,45.29072889540009
232,4.6553656828414205,45.820509725497665
233,4.675380190095048,46.17932159479741
234,4.695394697348674,46.53253761880941
235,4.715409204602301,46.885753642821406
236,4.735423711855928,47.23010312455077
237,4.755438219109554,47.5432036345759
238,4.775452726363182,47.85630414460104
239,4.795467233616808,48.16940465462616
240,4.815481740870435,48.4825051646513
241,4.835496248124062,49.15104286508333
242,4.855510755377689,49.870739130676455
243,4.8755252626313155,50.590435396269555
244,4.895539769884943,50.92390348319321
245,4.915554277138569,51.11194300698736
246,4.935568784392196,51.29998253078151
247,4.955583291645823,51.48802205457567
248,4.975597798899449,51.676061578369826
249,4.995612306153077,51.86410110216398
250,5.015626813406703,52.02167121281228
251,5.03564132066033,52.152324738840015
252,5.055655827913957,52.28297826486772
253,5.075670335167584,52.41363179089545
254,5.0956848424212104,52.544285316923165
255,5.115699349674838,52.67493884295088
256,5.135713856928464,52.8055923689786
257,5.155728364182091,52.80257888862465
258,5.175742871435718,52.75159111112934
259,5.195757378689344,52.700603333634035
260,5.215771885942972,52.64961555613873
261,5.235786393196598,52.59862777864342
262,5.255800900450225,52.54764000114812
263,5.275815407703852,52.33277506227341
264,5.295829914957479,52.025851561863405
265,5.315844422211105,51.71892806145341
266,5.335858929464733,51.4120045610434
267,5.355873436718359,51.105081060633424
268,5.3758879439719855,50.805069634817414
269,5.395902451225613,50.50685347673837
270,5.415916958479239,50.208637318659335
271,5.435931465732867,49.910421160580285
272,5.455945972986493,49.612205002501256
273,5.47596048024012,49.321983521142016
274,5.495974987493747,49.032206469729715
275,5.515989494747374,48.742429418317414
276,5.536004002001,48.45265236690511
277,5.556018509254628,48.16928876448534
278,5.576033016508254,47.943104199006726
279,5.5960475237618805,47.71691963352812
280,5.616062031015508,47.49073506804949
281,5.636076538269134,47.26455050257088
282,5.6560910455227615,47.04021496964698
283,5.676105552776388,46.821299534902586
284,5.696120060030015,46.49859668723249
285,5.716134567283642,46.02386369434717
286,5.736149074537269,45.549130701461834
287,5.756163581790895,45.07439770857651
288,5.776178089044522,44.71420815407704
289,5.796192596298149,44.381181049453296
290,5.8162071035517755,44.048153944829565
291,5.836221610805403,43.71512684020582
292,5.856236118059029,43.30113742109151
293,5.8762506253126565,42.83568099347293
294,5.896265132566283,42.37022456585436
295,5.91627963981991,41.904768138235774
296,5.936294147073537,41.38918149074537
297,5.956308654327164,40.802756428214096
298,5.97632316158079,40.22062523261631
299,5.996337668834417,39.90013410528795
300,6.016352176088044,39.579642977959566
301,6.0363666833416705,39.2591518506312
302,6.056381190595298,38.938660723302824
303,6.076395697848924,38.36450360392963
304,6.0964102051025515,37.71424503847666
305,6.116424712356178,37.13441871143905
306,6.136439219609805,36.651485330165066
307,6.156453726863432,36.161081282069595
308,6.176468234117059,35.348606656185204
309,6.196482741370685,34.683845350453005
310,6.216497248624312,34.41059173058752
311,6.236511755877939,34.13733811072203
312,6.2565262631315655,33.86408449085654
313,6.276540770385193,33.26250480240119
314,6.296555277638819,32.50395497748875
315,6.3165697848924465,31.884007963704057
316,6.336584292146073,31.30114116433216
317,6.3565987993997,30.89563890799565
318,6.376613306653327,30.490136651659157
319,6.396627813906954,29.73992015573001
320,6.41664232116058,28.862762620440648
321,6.436656828414207,29.00848999379209
322,6.456671335667834,28.541090964759487
323,6.47668584292146,28.073691935726902
324,6.496700350175088,27.606292906694296
325,6.516714857428714,27.139623298937597
326,6.5367293646823414,26.675320653547093
327,6.556743871935968,26.21101800815661
328,6.576758379189595,25.738362078911784
329,6.596772886443222,25.24502576713889
330,6.616787393696849,24.75168945536598
331,6.636801900950475,23.476670055027505
332,6.656816408204102,22.944798820838994
333,6.676830915457729,22.380630339455433
334,6.696845422711355,21.798379731294222
335,6.716859929964983,21.41118127255117
336,6.736874437218609,21.04751341734698
337,6.756888944472236,19.957426595115685
338,6.776903451725863,19.3386750304977
339,6.79691795897949,18.725950203171745
340,6.8169324662331165,18.961577968395954
341,6.836946973486744,18.130446121590175
342,6.85696148074037,17.309149693028317
343,6.876975987993997,16.599612896448228
344,6.896990495247624,16.17210302151075
345,6.91700500250125,15.535239985144102
346,6.937019509754878,14.688929578425581
347,6.957034017008504,13.745985964034693
348,6.977048524262131,13.184183677553044
349,6.997063031515758,12.341040513438545
350,7.017077538769385,11.570142911932145
351,7.0370920460230115,10.750310571952646
352,7.057106553276639,11.1403033616808
353,7.077121060530265,10.429003688207732
354,7.097135567783892,9.923864817636101
355,7.117150075037519,9.422470709597217
356,7.137164582291145,8.92471597920172
357,7.157179089544773,8.895592361332177
358,7.177193596798399,8.378366447509467
359,7.197208104052026,7.996354121505177
360,7.217222611305653,7.242945953411493
361,7.23723711855928,7.00023441006217
362,7.2572516258129065,6.796944200671766
363,7.277266133066533,6.3345243212515445
364,7.29728064032016,5.881997455870792
365,7.317295147573787,5.731030886872009
366,7.337309654827414,5.368089823859295
367,7.35732416208104,5.275527960754571
368,7.377338669334668,4.848444201132822
369,7.397353176588294,4.548277294328986
370,7.417367683841921,4.311423795988899
371,7.437382191095548,4.284107487954507
372,7.457396698349175,3.4197807553776776
373,7.4774112056028015,3.489825344930529
374,7.497425712856428,3.187089781987771
375,7.517440220110055,2.9515676098918995
376,7.537454727363682,2.8230406862522193
377,7.557469234617309,2.6927212981490793
378,7.577483741870935,2.48040528536996
379,7.597498249124563,2.342960205557322
380,7.617512756378189,2.2055151257446903
381,7.637527263631816,2.179806883129059
382,7.657541770885443,2.0429890062678386
383,7.67755627813907,1.9792369140452568
384,7.6975707853926965,1.8882563099731686
385,7.717585292646323,1.7716728423035053
386,7.73759979989995,1.7045653768060502
387,7.757614307153577,1.6414545993585046
388,7.777628814407204,1.581234479004208
389,7.79764332166083,1.538611718716502
390,7.817657828914458,1.4945788144072036
391,7.837672336168084,1.4259929834482452
392,7.857686843421711,1.3602931878982965
393,7.877701350675338,1.3192756849012746
394,7.897715857928965,1.2843041770885437
395,7.917730365182591,1.2617044626479905
396,7.937744872436218,1.2391047482074373
397,7.957759379689845,1.2362241103109695
398,7.977773886943472,1.23866774201054
399,7.997788394197099,1.241111373710111
400,8.017802901450727,1.2435550054096818
401,8.037817408704353,1.2481885894560183
402,8.05783191595798,1.255096822604851
403,8.077846423211607,1.2620050557536837
404,8.097860930465234,1.2719198612464142
405,8.11787543771886,1.286483048761223
406,8.137889944972487,1.3010462362760333
407,8.157904452226115,1.3156094237908436
408,8.17791895947974,1.353451979836072
409,8.197933466733367,1.3969262663077575
410,8.217947973986995,1.4162418542604645
411,8.237962481240622,1.4355574422131712
412,8.257976988494248,1.4689291412372845
413,8.277991495747875,1.5558443683380188
414,8.298006003001502,1.602288289016308
415,8.31802051025513,1.645450131732538
416,8.338035017508755,1.6846118509254655
417,8.358049524762382,1.723773570118396
418,8.37806403201601,1.762935289311327
419,8.398078539269635,1.8020970085042545
420,8.418093046523262,1.9265055008273388
421,8.43810755377689,1.964917958979493
422,8.458122061030517,2.029793461016236
423,8.478136568284143,2.1568943614664504
424,8.49815107553777,2.2281666483241525
425,8.518165582791397,2.348189137990051
426,8.538180090045024,2.3786849266738677
427,8.55819459729865,2.4091807153576807
428,8.578209104552277,2.439676504041497
429,8.598223611805905,2.498282641320668
430,8.61823811905953,2.5683334167083576
431,8.638252626313157,2.638765507753881
432,8.658267133566785,2.7093166458229154
433,8.678281640820412,2.78128351739973
434,8.698296148074038,2.860469119174972
435,8.718310655327665,2.9329725143821923
436,8.738325162581292,2.981132422461233
437,8.75833966983492,3.0292923305402737
438,8.778354177088545,3.07759794603184
439,8.798368684342172,3.133991763528825
440,8.8183831915958,3.1903855810258097
441,8.838397698849425,3.2635535113710694
442,8.858412206103052,3.3556715639871237
443,8.87842671335668,3.4364366085003324
444,8.898441220610307,3.5067620928111163
445,8.918455727863932,3.577087577121895
446,8.93847023511756,3.6510398699349693
447,8.958484742371187,3.7250935467733903
448,8.978499249624814,3.8085181911468626
449,8.99851375687844,3.9046391452136344
450,9.018528264132067,4.003056655250707
451,9.038542771385695,4.104001618758105
452,9.05855727863932,4.185552747426346
453,9.078571785892947,4.249730845027779
454,9.098586293146575,4.313908942629213
455,9.118600800400202,4.378087040230646
456,9.138615307653827,4.497182501507165
457,9.158629814907455,4.636565582791401
458,9.178644322161082,4.717657805093027
459,9.198658829414708,4.782466685723813
460,9.218673336668335,4.8472755663546065
461,9.238687843921962,5.011835067533778
462,9.25870235117559,5.107003466439108
463,9.278716858429215,5.193262068289047
464,9.298731365682842,5.279149859798323
465,9.31874587293647,5.364448529527926
466,9.338760380190097,5.449747199257528
467,9.358774887443722,5.535045868987124
468,9.37878939469735,5.620825421921489
469,9.398803901950977,5.706940472868018
470,9.418818409204603,5.793055523814539
471,9.43883291645823,5.879170574761069
472,9.458847423711857,5.999207126112086
473,9.478861930965484,6.128163343436437
474,9.49887643821911,6.242266943648818
475,9.518890945472737,6.310263132451184
476,9.538905452726365,6.378259321253553
477,9.558919959979992,6.446255510055921
478,9.578934467233617,6.514251698858282
479,9.598948974487245,6.582247887660651
480,9.618963481740872,6.656910132338905
481,9.638977988994498,6.736058411023697
482,9.658992496248125,6.815206689708494
483,9.679007003501752,6.8943549683932925
484,9.69902151075538,6.975887291013935
485,9.719036018009005,7.066900629262001
486,9.739050525262632,7.157913967510073
487,9.75906503251626,7.248927305758146
488,9.779079539769887,7.3357101481433835
489,9.799094047023512,7.416243769409458
490,9.81910855427714,7.496777390675539
491,9.839123061530767,7.577311011941619
492,9.859137568784393,7.657844633207693
493,9.87915207603802,7.734019231044096
494,9.899166583291647,7.802354477238623
495,9.919181090545274,7.870689723433151
496,9.9391955977989,7.939024969627672
497,9.959210105052527,8.0073602158222
498,9.979224612306155,8.075695462016727
499,9.999239119559782,8.182351937811024
500,10.019253626813407,8.301016897922649
501,10.039268134067035,8.419681858034286
502,10.059282641320662,8.538346818145923
503,10.079297148574287,8.683088319817806
504,10.099311655827915,8.828799199599807
505,10.119326163081542,8.97451007938181
506,10.13934067033517,9.106930177588803
507,10.159355177588795,9.173013791717292
508,10.179369684842422,9.239097405845786
509,10.19938419209605,9.305181019974281
510,10.219398699349677,9.371264634102774
511,10.239413206603302,9.437348248231263
512,10.25942771385693,9.549675841045536
513,10.279442221110557,9.696751196692112
514,10.299456728364182,9.843826552338676
515,10.31947123561781,9.922676296481573
516,10.339485742871437,9.886983758545936
517,10.359500250125064,9.851291220610301
518,10.37951475737869,10.41944244979633
519,10.399529264632317,10.506076674051315
520,10.419543771885944,10.5927108983063
521,10.439558279139572,10.679345122561289
522,10.459572786393197,10.765979346816268
523,10.479587293646825,10.852613571071254
524,10.499601800900452,10.949029673236627
525,10.519616308154077,11.051199729864935
526,10.539630815407705,11.15336978649325
527,10.559645322661332,11.255539843121568
528,10.57965982991496,11.357709899749885
529,10.599674337168585,11.459879956378192
530,10.619688844422212,11.56897113011952
531,10.63970335167584,11.689157255360364
532,10.659717858929467,11.809343380601206
533,10.679732366183092,11.929529505842037
534,10.69974687343672,12.04971563108288
535,10.719761380690347,12.155388071773125
536,10.739775887943972,12.232611929687478
537,10.7597903951976,12.309835787601838
538,10.779804902451227,12.387059645516196
539,10.799819409704854,12.464283503430558
540,10.81983391695848,12.54150736134491
541,10.839848424212107,12.61873121925927
542,10.859862931465734,12.786930350469378
543,10.879877438719362,13.048767198305068
544,10.899891945972987,13.310604046140732
545,10.919906453226615,13.431097139369694
546,10.939920960480242,13.543306472836429
547,10.959935467733867,13.655515806303157
548,10.979949974987495,13.767725139769892
549,10.999964482241122,13.879934473236627
550,11.01997898949475,13.992143806703364
551,11.039993496748375,14.09116228785534
552,11.060008004002002,14.184505113966384
553,11.08002251125563,14.277847940077429
554,11.100037018509257,14.371190766188473
555,11.120051525762882,14.464533592299508
556,11.14006603301651,14.557876418410553
557,11.160080540270137,14.651219244521597
558,11.180095047523762,14.764370223230426
559,11.20010955477739,14.935523984764663
560,11.220124062031017,15.106677746298903
561,11.240138569284644,15.27783150783314
562,11.26015307653827,15.448985269367363
563,11.280167583791897,15.584395810405201
564,11.300182091045524,15.67298924059732
565,11.320196598299152,15.818865091741285
566,11.340211105552777,15.96474094288524
567,11.360225612806405,16.110616794029205
568,11.380240120060032,16.243490825339684
569,11.400254627313657,16.33970655145091
570,11.420269134567285,16.435922277562142
571,11.440283641820912,16.532138003673374
572,11.46029814907454,16.628353729784607
573,11.480312656328165,16.724569455895832
574,11.500327163581792,16.820785182007064
575,11.52034167083542,16.950999062031027
576,11.540356178089045,17.128787929964982
577,11.560370685342672,17.306576797898956
578,11.5803851925963,17.484365665832925
579,11.600399699849927,17.6621545337669
580,11.620414207103552,17.810232836418212
581,11.64042871435718,17.917350479239627
582,11.660443221610807,18.024468122061037
583,11.680457728864434,18.131585764882452
584,11.70047223611806,18.238703407703856
585,11.720486743371687,18.34582105052527
586,11.740501250625314,18.45684495732716
587,11.76051575787894,18.58629232090793
588,11.780530265132567,18.715739684488717
589,11.800544772386194,18.845187048069498
590,11.820559279639822,18.97463441165028
591,11.840573786893447,19.101174776894624
592,11.860588294147075,19.217901359939237
593,11.880602801400702,19.334627942983847
594,11.90061730865433,19.45135452602846
595,11.920631815907955,19.568081109073063
596,11.940646323161582,19.684807692117676
597,11.96066083041521,19.801534275162286
598,11.980675337668835,19.918260858206892
599,12.000689844922462,20.04171217215752
600,12.02070435217609,20.208475905810065
601,12.040718859429717,20.37523963946261
602,12.060733366683342,20.542003373115136
603,12.08074787393697,20.70876710676768
604,12.100762381190597,20.875530840420225
605,12.120776888444224,21.022492041556507
606,12.14079139569785,21.1524791181305
607,12.160805902951477,21.282466194704504
608,12.180820410205104,21.41245327127851
609,12.20083491745873,21.542440347852505
610,12.220849424712357,21.672427424426505
611,12.240863931965984,21.813894768351933
612,12.260878439219612,21.95606233277931
613,12.280892946473237,22.098229897206675
614,12.300907453726865,22.240397461634053
615,12.320921960980492,22.382565026061428
616,12.34093646823412,22.524732590488806
617,12.360950975487745,22.63820585692847
618,12.380965482741372,22.741961062531274
619,12.400979989995,22.845716268134076
620,12.420994497248625,22.94947147373687
621,12.441009004502252,23.053226679339677
622,12.46102351175588,23.11911159763556
623,12.481038019009507,23.172415540423277
624,12.501052526263132,23.255628486017212
625,12.52106703351676,23.407835585534716
626,12.541081540770387,23.56004268505222
627,12.561096048024014,23.71224978456972
628,12.58111055527764,23.864456884087215
629,12.601125062531267,24.01666398360472
630,12.621139569784894,24.18795357547198
631,12.64115407703852,24.518666972960176
632,12.661168584292147,24.7939975884494
633,12.681183091545774,24.8588031826258
634,12.701197598799402,24.923608776802197
635,12.721212106053027,24.988414370978596
636,12.741226613306655,25.053219965154994
637,12.761241120560282,25.16252468261159
638,12.78125562781391,25.27898747752256
639,12.801270135067535,25.39545027243352
640,12.821284642321162,25.51423758895578
641,12.84129914957479,25.64486453024901
642,12.861313656828415,25.775491471542228
643,12.881328164082042,25.90611841283546
644,12.90134267133567,26.036745354128687
645,12.921357178589297,26.167372295421917
646,12.941371685842922,26.297999236715135
647,12.96138619309655,26.55514797848926
648,12.981400700350177,26.816397341670857
649,13.001415207603804,27.077646704852455
650,13.02142971485743,27.33889606803403
651,13.041444222111057,27.600145431215626
652,13.061458729364684,27.6988141812842
653,13.08147323661831,27.792839323425156
654,13.101487743871937,27.88686446556612
655,13.121502251125564,27.980889607707088
656,13.141516758379192,28.074914749848055
657,13.161531265632817,28.168939891989012
658,13.181545772886444,28.262965034129973
659,13.201560280140072,28.35699017627094
660,13.221574787393699,28.45101531841191
661,13.241589294647325,28.580281300731023
662,13.261603801900952,28.726209655634285
663,13.28161830915458,28.872138010537544
664,13.301632816408205,29.01806636544079
665,13.321647323661832,29.163994720344053
666,13.34166183091546,29.309923075247312
667,13.361676338169087,29.463998512123727
668,13.381690845422712,29.626778265603395
669,13.40170535267634,29.78955801908308
670,13.421719859929967,29.952337772562768
671,13.441734367183594,30.115117526042454
672,13.46174887443722,30.277897279522122
673,13.481763381690847,30.44067703300181
674,13.501777888944474,30.589513973135652
675,13.5217923961981,30.73203964124921
676,13.541806903451727,30.874565309362765
677,13.561821410705354,31.017090977476332
678,13.581835917958982,31.1596166455899
679,13.601850425212607,31.302142313703445
680,13.621864932466234,31.444667981817013
681,13.641879439719862,31.587193649930576
682,13.661893946973489,31.755544372186122
683,13.681908454227115,31.9381567363682
684,13.701922961480742,32.12076910055029
685,13.72193746873437,32.30338146473238
686,13.741951975987995,32.48599382891446
687,13.761966483241622,32.65835054139974
688,13.78198099049525,32.82513272160275
689,13.801995497748877,32.99191490180576
690,13.822010005002502,33.15869708200876
691,13.84202451225613,33.325479262211765
692,13.862039019509757,33.49226144241477
693,13.882053526763384,33.70725306853431
694,13.90206803401701,33.980611208604316
695,13.922082541270637,34.25396934867435
696,13.942097048524264,34.52732748874439
697,13.96211155577789,34.800685628814406
698,13.982126063031517,35.065154331630104
699,14.002140570285144,35.31901691202745
700,14.022155077538772,35.572879492424796
701,14.042169584792397,35.82674207282212
702,14.062184092046024,36.08060465321947
703,14.082198599299652,36.33446723361682
704,14.102213106553279,36.53254755215447
705,14.122227613806905,36.721549412544114
706,14.142242121060532,36.91055127293377
707,14.162256628314159,37.09955313332344
708,14.182271135567785,37.28855499371308
709,14.202285642821412,37.525816821568704
710,14.22230015007504,37.868486253653174
711,14.242314657328667,38.211155685737644
712,14.262329164582292,38.55382511782208
713,14.28234367183592,38.78458195154489
714,14.302358179089547,38.910705891156965
715,14.322372686343172,39.036829830769044
716,14.3423871935968,39.16295377038112
717,14.362401700850427,39.289077709993215
718,14.382416208104054,39.41520164960531
719,14.40243071535768,39.601004708604314
720,14.422445222611307,39.88787335587438
721,14.442459729864934,40.17474200314446
722,14.462474237118562,40.46161065041453
723,14.482488744372187,40.74847929768457
724,14.502503251625814,41.035347944954644
725,14.522517758879442,41.370409024512284
726,14.542532266133067,41.71943534500585
727,14.562546773386694,42.06846166549943
728,14.582561280640322,42.41790127563783
729,14.602575787893949,42.78166494497251
730,14.622590295147575,43.14542861430716
731,14.642604802401202,43.50919228364184
732,14.66261930965483,43.87295595297652
733,14.682633816908456,44.180991400655316
734,14.702648324162082,44.45647035725071
735,14.72266283141571,44.73194931384613
736,14.742677338669337,45.00742827044155
737,14.762691845922962,45.282907227036944
738,14.78270635317659,45.57609097787531
739,14.802720860430217,46.05923663422623
740,14.822735367683844,46.54238229057715
741,14.84274987493747,47.02552794692802
742,14.862764382191097,47.50867360327895
743,14.882778889444724,47.899280745134504
744,14.902793396698351,48.2480097072346
745,14.922807903951977,48.59673866933468
746,14.942822411205604,49.06424204835755
747,14.962836918459232,49.632627368350896
748,14.982851425712857,50.2010126883442
749,15.002865932966484,50.76939800833755
750,15.022880440220112,51.21978510366298
751,15.042894947473739,51.6394543748065
752,15.062909454727365,52.059123645949974
753,15.082923961980992,52.41762226924274
754,15.10293846923462,52.74256049916853
755,15.122952976488246,53.06749872909431
756,15.142967483741872,53.39243695902007
757,15.1629819909955,53.495846078089556
758,15.182996498249127,53.58720522786646
759,15.203011005502752,53.67856437764337
760,15.22302551275638,53.76992352742028
