#Procedure: <__main__.LaserProcedure>
#Parameters:
#	Emission time: 0.5 s
#	Laser power setpoint: 40 %
#	Measurement time: 5 s
#	Photodiode Gain: 60
#	Sample Name: R4N24_hBN_granules
#Data:
Measurement Time (s),Photodiode Voltage (V),Trigger (V),TC1 (C),TC2 (C),Pressure (Torr),Laser output power (W),Laser output peak power (W)
0.5952000000000001,5.08,2.6,22.25,22.25,0.0015888103541381333,591.1813841518292,1244.0
0.5984,5.08,2.6,22.25,22.25,0.0016,611.9729968567502,1244.0
0.6016,5.08,2.6,22.25,22.25,0.0016,631.2625073216402,1244.0
0.6048,5.08,2.6,22.25,22.25,0.0016,650.5520177865297,1244.0
0.608,5.08,2.6,22.25,22.25,0.0016,669.8415282514197,1244.0
0.6112000000000001,5.08,2.6,22.25,22.25,0.0016,689.1310387163093,1244.0
0.6144000000000001,5.08,2.6,22.25,22.25,0.001592181657354203,706.8183426457971,1244.0
0.6176,5.08,2.6,22.25,22.25,0.0015761728239641947,722.8271760358055,1244.0
0.6208,5.08,2.6,22.25,22.25,0.0015601639905741863,738.8360094258137,1244.0
0.624,5.08,2.64,22.25,22.25,0.0015441551571841786,754.8448428158214,1244.0
0.6272,5.08,2.6,22.25,22.25,0.0015281463237941703,770.8536762058297,1244.0
0.6304000000000001,5.08,2.6,22.25,22.25,0.001512137490404162,786.8625095958381,1244.0
0.6336,5.08,2.6,22.25,22.25,0.0015,802.701492817481,1244.0
0.6368,5.08,2.6,22.25,22.25,0.0015,818.0079593398241,1244.0
0.64,5.08,2.6,22.25,22.25,0.0015,833.3144258621666,1244.0
0.6432,5.08,2.6,22.25,22.25,0.0015,848.6208923845096,1244.0
0.6464000000000001,5.08,2.6,22.25,22.25,0.0015,863.9273589068526,1244.0
0.6496000000000001,5.08,2.6,22.25,22.25,0.0015,879.2338254291958,1244.0
0.6528,5.08,2.6,22.25,22.25,0.0015,894.5402919515388,1244.0
0.656,5.08,2.6,22.25,22.25,0.0015,911.3367824856388,1244.0
0.6592,5.08,2.6,22.25,22.25,0.0015,929.9743147583569,1244.0
0.6624,5.08,2.6,22.25,22.25,0.0015,948.6118470310759,1244.0
0.6656000000000001,5.08,2.64,22.25,22.25,0.0015,967.2493793037947,1244.0
0.6688000000000001,5.08,2.56,22.25,22.25,0.0015,985.8869115765137,1244.0
0.672,5.08,2.6,22.25,22.25,0.0015,1004.5244438492326,1244.0
0.6752,5.08,2.6,22.25,22.25,0.0015135710552911243,1020.5710552911243,1244.0
0.6784,5.08,2.6,22.25,22.25,0.0015292208111783178,1036.2208111783177,1244.0
0.6816,5.08,2.6,22.25,22.25,0.0015448705670655114,1051.8705670655113,1244.0
0.6848000000000001,5.08,2.6,22.25,22.25,0.001560520322952705,1067.5203229527049,1244.0
0.6880000000000001,5.08,2.6,22.25,22.25,0.0015761700788398986,1083.1700788398985,1244.0
0.6912,5.08,2.6,22.25,22.25,0.001591819834727092,1098.819834727092,1244.0
0.6944,5.08,2.6,22.25,22.25,0.001592800856488012,1114.4871092524677,1242.6321627327222
0.6976,5.08,2.6,22.25,22.25,0.0015777177221668317,1130.1735689464952,1239.766367211698
0.7008,5.08,2.6,22.25,22.25,0.0015626345878456515,1145.8600286405226,1236.9005716906738
0.7040000000000001,5.08,2.6,22.25,22.25,0.001547551453524471,1161.54648833455,1234.0347761696496
0.7072,5.08,2.6,22.25,22.25,0.001532468319203291,1177.2329480285775,1231.1689806486252
0.7104,5.08,2.6,22.25,22.25,0.0015173851848821114,1192.9194077226043,1228.3031851276012
0.7136,5.08,2.6,22.25,22.25,0.0015023020505609312,1208.6058674166318,1225.437389606577
0.7168,5.08,2.6,22.25,22.25,0.0015,1211.2784448310194,1225.4176672465292
0.7200000000000001,5.08,2.6,22.25,22.25,0.0015,1211.6070414403594,1225.910562160539
0.7232000000000001,5.08,2.6,22.25,22.25,0.0015,1211.935638049699,1226.4034570745487
0.7264,5.08,2.6,22.25,22.25,0.0015,1212.264234659039,1226.8963519885583
0.7296,5.08,2.56,22.25,22.25,0.0015,1212.5928312683786,1227.389246902568
0.7328,5.08,2.6,22.25,22.25,0.0015,1212.9214278777183,1227.8821418165776
0.736,5.08,2.6,22.25,22.25,0.0014869495806610063,1213.0,1228.0
0.7392000000000001,5.08,2.56,22.25,22.25,0.0014697979664502847,1213.0,1228.0
0.7424000000000001,5.08,2.6,22.25,22.25,0.001452646352239564,1213.0,1228.0
0.7456,5.08,2.6,22.25,22.25,0.0014354947380288425,1213.0,1228.0
0.7488,5.08,2.6,22.25,22.25,0.001418343123818121,1213.0,1228.0
0.752,5.08,2.6,22.25,22.25,0.0014011915096073994,1213.0,1228.0
0.7552,5.08,2.6,22.25,22.25,0.0014449068457586096,1213.0,1228.0
0.7584000000000001,5.08,2.6,22.25,22.25,0.0014931662345919212,1213.0,1228.0
0.7616,5.08,2.6,22.25,22.25,0.0015414256234252306,1213.0,1228.0
0.7648,5.08,2.6,22.25,22.25,0.0015896850122585422,1213.0,1228.0
0.768,5.08,2.6,22.25,22.25,0.0016379444010918539,1213.0,1228.0
0.7712,5.08,2.6,22.25,22.25,0.0016862037899251655,1213.0,1228.0
0.7744000000000001,5.08,2.6,22.25,22.25,0.0017,1213.0,1228.0
0.7776000000000001,5.08,2.6,22.25,22.25,0.0017,1213.0,1228.0
0.7808,5.08,2.6,22.25,22.25,0.0017,1213.0,1228.0
0.784,5.08,2.6,22.25,22.25,0.0017,1213.0,1228.0
0.7872,5.08,2.6,22.25,22.25,0.0017,1213.0,1228.0
0.7904,5.08,2.6,22.25,22.25,0.0017,1213.0,1228.0
0.7936000000000001,5.08,2.6,22.25,22.25,0.0016848803511752303,1213.0,1228.0
0.7968000000000001,5.08,2.56,22.25,22.25,0.0016524605199254977,1213.0,1228.0
0.8,5.08,2.6,22.25,22.25,0.0016200406886757639,1213.0,1228.0
0.8032,5.08,2.56,22.25,22.25,0.00158762085742603,1213.0,1228.0
0.8064,5.08,2.6,22.25,22.25,0.0015552010261762961,1213.0,1228.0
0.8096,5.08,2.6,22.25,22.25,0.0015227811949265623,1213.0,1228.0
0.8128000000000001,5.08,0.0,22.25,22.25,0.0015076680609691828,1213.1150209145378,1228.0
0.8160000000000001,5.08,0.04,22.25,22.25,0.0015334598051846972,1213.5018970777705,1228.0
0.8192,5.08,0.04,22.25,22.25,0.0015592515494002115,1213.8887732410033,1228.0
0.8224,4.48,0.0,22.25,22.25,0.0015850432936157257,1214.275649404236,1228.0
0.8256,4.04,0.04,22.25,22.25,0.00161083503783124,1214.6625255674685,1228.0
0.8288000000000001,3.68,0.0,22.25,22.25,0.0016366267820467533,1215.0494017307012,1228.0
0.8320000000000001,3.44,0.04,22.25,22.25,0.0016624185262622676,1215.436277893934,1228.0
0.8352,3.2,0.0,22.25,22.25,0.001688210270477782,1215.8231540571667,1228.0
0.8384,3.0,0.0,22.25,22.25,0.0017,1216.0,1228.0
0.8416,2.88,0.0,22.25,22.25,0.0017,1216.0,1228.0
0.8448,2.72,0.04,22.25,22.25,0.0017,1216.0,1228.0
0.8480000000000001,2.6,0.04,22.25,22.25,0.0017,1216.0,1228.0
0.8512000000000001,2.44,0.0,22.25,22.25,0.0017,1216.0,1228.0
0.8544,2.32,0.0,22.25,22.25,0.0017144109061002987,1216.0,1228.0
0.8576,2.2,0.04,22.25,22.25,0.001729769728062559,1216.0,1228.0
0.8608,2.12,0.04,22.25,22.25,0.0017451285500248192,1216.0,1228.0
0.864,2.04,0.0,22.25,22.25,0.0017604873719870785,1216.0,1228.0
0.8672000000000001,1.92,0.0,22.25,22.25,0.0017758461939493388,1216.0,1228.0
0.8704000000000001,1.84,0.0,22.25,22.25,0.001791205015911599,1216.0,1228.0
0.8736,1.76,0.04,22.25,22.25,0.0018000000000000002,1216.1415709237474,1228.0
0.8768,1.68,0.0,22.25,22.25,0.0018000000000000002,1216.472834835906,1228.0
0.88,1.6400000000000001,0.0,22.25,22.25,0.0018000000000000002,1216.8040987480647,1228.0
0.8832000000000001,1.56,0.04,22.25,22.25,0.0018000000000000002,1217.1353626602233,1228.0
0.8864000000000001,1.52,0.04,22.25,22.25,0.0018000000000000002,1217.466626572382,1228.0
0.8896000000000001,1.44,0.0,22.25,22.25,0.0018000000000000002,1217.7978904845404,1228.0
0.8928,1.36,0.04,22.25,22.25,0.0017871355900297861,1218.0,1228.1286440997021
0.896,1.32,0.0,22.25,22.25,0.001754140083231256,1218.0,1228.4585991676875
0.8992,1.24,0.0,22.25,22.25,0.0017211445764327273,1218.0,1228.7885542356728
0.9024000000000001,1.2,0.0,22.25,22.25,0.001688149069634197,1218.0,1229.1185093036581
0.9056000000000001,1.16,0.0,22.25,22.25,0.0016551535628356669,1218.0,1229.4484643716432
0.9088,1.12,0.04,22.25,22.25,0.0016221580560371368,1218.0,1229.7784194396286
0.912,1.08,0.0,22.25,22.25,0.0016107550878419305,1218.0,1230.0
0.9152,1.04,0.0,22.25,22.25,0.001643499833983832,1218.0,1230.0
0.9184,1.0,0.0,22.25,22.25,0.0016762445801257347,1218.0,1230.0
0.9216000000000001,0.96,0.0,22.25,22.25,0.0017089893262676376,1218.0,1230.0
0.9248000000000001,0.92,0.04,22.25,22.25,0.0017417340724095404,1218.0,1230.0
0.928,0.88,0.0,22.25,22.25,0.0017744788185514431,1218.0,1230.0
0.9312,0.88,0.04,22.25,22.25,0.0018068741045100874,1218.1031115676512,1230.068741045101
0.9344,0.8,0.04,22.25,22.25,0.001838034731803023,1218.5705209770454,1230.3803473180303
0.9376000000000001,0.8,0.04,22.25,22.25,0.0018691953590959586,1219.0379303864395,1230.6919535909597
0.9408000000000001,0.76,0.0,22.25,22.25,0.0019003559863888942,1219.5053397958334,1231.003559863889
0.9440000000000001,0.76,0.04,22.25,22.25,0.0019315166136818298,1219.9727492052275,1231.3151661368183
0.9472,0.72,0.04,22.25,22.25,0.001962677240974764,1220.4401586146214,1231.6267724097477
0.9504,0.72,0.04,22.25,22.25,0.0019938378682677,1220.9075680240155,1231.938378682677
0.9536,0.68,0.0,22.25,22.25,0.002036334101497623,1221.0,1232.0
0.9568000000000001,0.68,0.0,22.25,22.25,0.002081624562759379,1221.0,1232.0
0.9600000000000001,0.64,0.04,22.25,22.25,0.0021269150240211345,1221.0,1232.0
0.9632000000000001,0.6,0.0,22.25,22.25,0.0021722054852828902,1221.0,1232.0
0.9664,0.6,0.0,22.25,22.25,0.002217495946544644,1221.0,1232.0
0.9696,0.56,0.0,22.25,22.25,0.0022627864078064,1221.0,1232.0
0.9728,0.56,0.0,22.25,22.25,0.0023,1221.0,1232.0
0.9760000000000001,0.56,0.04,22.25,22.25,0.0023,1221.0,1232.0
0.9792000000000001,0.52,0.0,22.25,22.25,0.0023,1221.0,1232.0
0.9824,0.52,0.04,22.25,22.25,0.0023,1221.0,1232.0
0.9856,0.48,0.04,22.25,22.25,0.0023,1221.0,1232.0
0.9888,0.48,0.04,22.25,22.25,0.0023,1221.0,1232.0
0.992,0.44,0.04,22.25,22.25,0.0023096897586145798,1221.0,1232.0
0.9952000000000001,0.44,0.0,22.25,22.25,0.002334426388702839,1221.0,1232.0
0.9984000000000001,0.44,0.04,22.25,22.25,0.002359163018791099,1221.0,1232.0
1.0016,0.44,0.04,22.25,22.25,0.0023838996488793575,1221.0,1232.0
1.0048000000000001,0.44,0.04,22.25,22.25,0.0024086362789676173,1221.0,1232.0
1.008,0.4,0.0,22.25,22.25,0.002433372909055877,1221.0,1232.0
1.0112,0.36,0.0,22.25,22.25,0.0024581095391441364,1221.0,1232.0
1.0144,0.4,0.04,22.25,22.25,0.0024828461692323963,1221.0,1232.0
1.0176,0.4,0.04,22.25,22.25,0.0025065551263223403,1221.0,1232.0
1.0208000000000002,0.32,0.04,22.25,22.25,0.002527939278554334,1221.0,1232.0
1.024,0.36,0.0,22.25,22.25,0.002549323430786328,1221.0,1232.0
1.0272000000000001,0.36,0.0,22.25,22.25,0.0025707075830183218,1221.0,1232.0
1.0304,0.32,0.0,22.25,22.25,0.002592091735250316,1221.0,1232.0
1.0336,0.32,0.0,22.25,22.25,0.0026102560731022244,1221.0,1232.0
1.0368,0.32,0.04,22.25,22.25,0.0026265308771778995,1221.0,1232.0
1.04,0.32,0.04,22.25,22.25,0.0026428056812535746,1221.0,1232.0
1.0432000000000001,0.32,0.04,22.25,22.25,0.00265908048532925,1221.0,1232.0
