##################################################
# SHOT: 203781
# T_RANGE_CHARGE: [1500, 3500]
##################################################
t (s),q (C)
0.07586000000000058,59.69713739859495
0.07588000000000034,59.71255298840316
0.07589999999999987,59.72796774441722
0.07592000000000007,59.74338568223703
0.07594000000000029,59.758801504080594
0.07596000000000026,59.77421709119034
0.07598000000000048,59.78963560408589
0.07600000000000091,59.805053665810476
0.07602000000000067,59.820471449294864
0.07603999999999997,59.835889192763986
0.07606000000000017,59.85131168304685
0.07608000000000016,59.866736612149715
0.07610000000000036,59.882159167026465
0.07612000000000058,59.897580416010186
0.07614000000000033,59.913003119723456
0.07616000000000077,59.92842795711272
0.07618000000000007,59.94385473087792
0.07620000000000005,59.95928544211034
0.07622000000000026,59.97472197774403
0.07624000000000046,59.99016140045313
0.07626000000000045,60.00560159387133
0.07628000000000065,60.021045222374624
0.07629999999999995,60.0364894338705
0.07631999999999994,60.05193498172855
0.07634000000000014,60.06738065876859
0.07636000000000036,60.08282680848066
0.07638000000000034,60.09827400382365
0.07640000000000031,60.113716641724466
0.07642000000000075,60.1291574244025
0.07643999999999983,60.14459137414505
0.07646000000000004,60.16002186740251
0.07648000000000024,60.17544751939778
0.07650000000000023,60.19087335435932
0.07652000000000043,60.20629894807237
0.07654000000000065,60.22172670090407
0.07656000000000063,60.23715450011227
0.07657999999999993,60.25258579046457
0.07660000000000014,60.2680209044196
0.07662000000000012,60.283457597506086
0.07664000000000033,60.298896344377155
0.07666000000000031,60.314330429164514
0.07668000000000053,60.32976218008662
0.07670000000000073,60.34519287979552
0.07672000000000002,60.360625974967334
0.07674000000000002,60.37605940288784
0.07676000000000022,60.39149248212955
0.07678000000000043,60.406924862958824
0.07680000000000041,60.42235542861883
0.07682000000000062,60.43778627306325
0.07684000000000082,60.453216747551835
0.07686000000000012,60.46864720994868
0.07688000000000011,60.48407682693309
0.07690000000000032,60.499506175864774
0.07692000000000031,60.51493406011572
0.07694000000000051,60.53035984230655
0.07696000000000072,60.545784589929895
0.0769799999999998,60.56121114219542
0.077,60.57663954276417
0.07702000000000021,60.59206763135795
0.07704000000000019,60.60749436390096
0.0770600000000004,60.622919486519464
0.0770800000000006,60.638345957450746
0.0771000000000006,60.65377323762999
0.07712000000000012,60.66920213941405
0.0771400000000001,60.68463656627013
0.07716000000000009,60.70007637189612
0.07718000000000029,60.71551374713688
0.0772000000000005,60.730949549286606
0.07722000000000048,60.74638358449288
0.07724000000000092,60.76182144944527
0.07726,60.77726777484691
0.07727999999999997,60.792718528226516
0.07730000000000019,60.80816852705025
0.07732000000000039,60.82361359341603
0.07734000000000038,60.83906189330343
0.07736000000000058,60.85451899646441
0.0773800000000008,60.869979940584834
0.0774000000000001,60.88544206952116
0.07742000000000007,60.900900725799154
0.07744000000000029,60.916359816044505
0.07746000000000026,60.93182063449566
0.07748000000000048,60.9472794885704
0.07750000000000092,60.962733659039415
0.07751999999999998,60.978180533471686
0.07753999999999997,60.993628409286956
0.07756000000000017,61.00907945338443
0.07758000000000038,61.024531495331736
0.07760000000000036,61.03998409100082
0.07762000000000058,61.05543725224797
0.07764000000000033,61.07089277696835
0.07765999999999985,61.08635133303451
0.07768000000000007,61.10181058859178
0.07770000000000027,61.11727015839292
0.07772000000000026,61.13272674921727
0.07774000000000046,61.14817482261957
0.0777600000000009,61.163618061115585
0.07778000000000065,61.17905323852772
0.07779999999999995,61.19448525967234
0.07782000000000017,61.20991389515672
0.07784000000000015,61.225339467129956
0.07786000000000036,61.24075779872321
0.07788000000000034,61.25616966055375
0.07790000000000032,61.27157882568756
0.07792000000000075,61.28698628961287
0.07794000000000005,61.30238576302917
0.07796000000000004,61.31778016707784
0.07798000000000024,61.33316729372621
0.07800000000000046,61.3485495068455
0.07802000000000044,61.363935084005654
0.07804000000000065,61.37932359665328
0.07806000000000085,61.3947121410114
0.07807999999999993,61.410099037736494
0.07810000000000014,61.425484179073564
0.07812000000000034,61.44087289053195
0.07814000000000033,61.45626833551606
0.07816000000000031,61.47166231802642
0.07818000000000075,61.487051675428866
0.07819999999999983,61.50243716183954
0.07822000000000003,61.51781371692962
0.07824000000000024,61.53318460023223
0.07826000000000022,61.54854745327815
0.07828000000000043,61.56390458147716
0.07830000000000063,61.57926175859496
0.07832000000000063,61.59461794564593
0.07833999999999992,61.60997487758696
0.07836000000000012,61.62533067543106
0.07838000000000012,61.64067599990777
0.07840000000000032,61.6560110576097
0.07842000000000053,61.67133816984837
0.07844000000000051,61.68665558122858
0.07846000000000072,61.70196836266343
0.07848000000000002,61.71727782284688
0.0785,61.732577828769124
0.07852000000000021,61.7478721167212
0.07854000000000042,61.76316396144841
0.07856000000000041,61.77845362374174
0.07858000000000061,61.79374197560121
0.07860000000000082,61.809028959239996
0.07862000000000012,61.8243146645165
0.0786400000000001,61.839600753078
0.07866000000000031,61.854887191081104
0.07868000000000029,61.870177000126375
0.0787000000000005,61.885469794053314
0.0787200000000007,61.90076416017822
0.07873999999999978,61.91606209731574
0.07876,61.93136143796561
0.0787800000000002,61.94666541161377
0.07880000000000019,61.96197684857324
0.07882000000000039,61.977295470637756
0.0788400000000006,61.99261400086538
0.07886000000000058,62.00792999389328
0.07888000000000012,62.023249180302074
0.0789000000000001,62.0385669297107
0.07892000000000007,62.053883158189144
0.07894000000000029,62.06920585629754
0.07896000000000049,62.08453149652851
0.07898000000000048,62.09985622305972
0.07900000000000092,62.1151758188266
0.07901999999999998,62.13048780587436
0.07903999999999997,62.14579843096615
0.07906000000000017,62.16110196564728
0.07908000000000039,62.17640116425049
0.07910000000000036,62.19170054746529
0.07912000000000058,62.20699795898799
0.07914000000000078,62.22229076664016
0.07915999999999986,62.23758398294589
0.07918000000000007,62.25287509425487
0.07920000000000027,62.268165531734255
0.07922000000000026,62.283459891745515
0.07924000000000046,62.298753744456135
0.0792600000000009,62.31404731609169
0.07928000000000066,62.3293442570773
0.07929999999999995,62.344649371241516
0.07932000000000017,62.35995842808976
0.07934000000000015,62.37527254132028
0.07936000000000036,62.39059378057129
0.07938000000000034,62.40591849670701
0.07940000000000032,62.42124365004416
0.07941999999999985,62.4365715005884
0.07944000000000005,62.45190121136484
0.07946000000000004,62.46723011959041
0.07948000000000024,62.48255883498344
0.07950000000000046,62.49789008880334
0.07952000000000044,62.51322344773586
0.07954000000000065,62.52855691651475
0.07955999999999995,62.54389088576259
