# S/XB Lookup Table for B I 821.2 nm (²D₅/₂ → ²F₇/₂)
# Combined direct + resonant excitation pathways
# Generated with simplified CR model - validate with ADAS!
#
# Te range: 0.10 - 100.00 eV
# ne range: 1.00e+18 - 1.00e+20 m^-3
#
# Columns:
#   1: Te (eV)
#   2: ne (m^-3)
#   3: S/XB (photons/ionization)
#   4: PEC (m^3/s)
#   5: Metastable fraction (%)
#
#======================================================================
    0.7017     1.268961e+19     7.771981e-09     2.349642e-20      0.0146
    0.7017     1.487352e+19     7.860931e-09     2.376534e-20      0.0148
    0.7017     1.743329e+19     7.938066e-09     2.399853e-20      0.0150
    0.7017     2.043360e+19     8.004380e-09     2.419901e-20      0.0152
    0.7017     2.395027e+19     8.060819e-09     2.436964e-20      0.0153
    0.7017     2.807216e+19     8.108258e-09     2.451306e-20      0.0155
    0.7017     3.290345e+19     8.147479e-09     2.463164e-20      0.0156
    0.7017     3.856620e+19     8.179166e-09     2.472743e-20      0.0157
    0.7017     4.520354e+19     8.203895e-09     2.480219e-20      0.0158
    0.7017     5.298317e+19     8.222130e-09     2.485732e-20      0.0158
    0.7017     6.210169e+19     8.234222e-09     2.489388e-20      0.0159
    0.7017     7.278954e+19     8.240409e-09     2.491258e-20      0.0160
    0.7017     8.531679e+19     8.240815e-09     2.491381e-20      0.0160
    0.7017     1.000000e+20     8.235453e-09     2.489760e-20      0.0161
    0.8377     1.000000e+18     2.826089e-08     8.543895e-20      0.0257
    0.8377     1.172102e+18     2.971098e-08     8.982288e-20      0.0279
    0.8377     1.373824e+18     3.116244e-08     9.421095e-20      0.0301
    0.8377     1.610262e+18     3.259704e-08     9.854809e-20      0.0323
    0.8377     1.887392e+18     3.399740e-08     1.027817e-19      0.0345
    0.8377     2.212216e+18     3.534770e-08     1.068639e-19      0.0366
    0.8377     2.592944e+18     3.663442e-08     1.107540e-19      0.0386
    0.8377     3.039195e+18     3.784674e-08     1.144191e-19      0.0404
    0.8377     3.562248e+18     3.897675e-08     1.178354e-19      0.0422
    0.8377     4.175319e+18     4.001942e-08     1.209876e-19      0.0438
    0.8377     4.893901e+18     4.097240e-08     1.238686e-19      0.0452
    0.8377     5.736153e+18     4.183572e-08     1.264787e-19      0.0466
    0.8377     6.723358e+18     4.261136e-08     1.288236e-19      0.0478
    0.8377     7.880463e+18     4.330277e-08     1.309139e-19      0.0489
    0.8377     9.236709e+18     4.391451e-08     1.327633e-19      0.0498
