t (s),q (A)
0.33007999999999904,0.7501585750950845
0.33009999999999995,0.7501823769799445
0.33011999999999897,0.750206165725283
0.3301399999999999,0.7502299508188509
0.33015999999999934,0.7502537294482714
0.33018000000000025,0.750277501915779
0.3301999999999998,0.7503012520390187
0.33021999999999885,0.7503249721486025
0.33023999999999976,0.7503486510119353
0.33025999999999933,0.7503722971531347
0.33028000000000024,0.7503959151473412
0.33029999999999926,0.7504195039119643
0.33032000000000017,0.7504430548225494
0.33033999999999963,0.7504665763008029
0.33035999999999877,0.7504900688520706
0.3303800000000001,0.7505135351656573
0.33039999999999914,0.7505369852264554
0.33042000000000005,0.7505604305880784
0.3304399999999996,0.7505838695601461
0.33046000000000053,0.7506073041428825
0.33047999999999955,0.750630716729579
0.33049999999999913,0.7506541053293032
0.3305199999999999,0.7506774682356037
0.33053999999999906,0.7507008111259372
0.3305600000000004,0.7507241332811075
0.33057999999999943,0.7507474495307968
0.33060000000000034,0.7507707750308747
0.3306199999999999,0.7507941092486143
0.33063999999999893,0.7508174549315318
0.33065999999999984,0.7508408259689846
0.3306799999999994,0.7508642117658904
0.3307000000000002,0.7508876135450867
0.3307199999999989,0.750911030395319
0.3307400000000007,0.750934464404897
0.3307599999999997,0.750957908244667
0.33077999999999885,0.7509813593686372
0.3308000000000002,0.7510048245829828
0.3308199999999992,0.7510283023408222
0.3308399999999997,0.7510518017428345
0.3308599999999997,0.7510753226691218
0.3308800000000005,0.7510988268101263
0.33089999999999964,0.7511223179442594
0.3309199999999991,0.7511457792279455
0.33094,0.7511692164054424
0.33095999999999914,0.7511926291973894
0.33098000000000094,0.7512160222219395
0.3309999999999995,0.7512393991745372
0.3310200000000004,0.7512627670894554
0.33104,0.7512861293823123
0.331059999999999,0.751309489186264
0.33107999999999993,0.7513328315483923
0.3310999999999994,0.7513561565235419
0.3311200000000003,0.7513794728998293
0.33113999999999943,0.7514027794546139
0.3311599999999989,0.7514260726823734
0.3311799999999998,0.7514493629725227
0.33119999999999894,0.7514726546494648
0.3312200000000003,0.7514959394934372
0.3312399999999993,0.7515192023056321
0.3312600000000002,0.7515424401961275
0.3312799999999997,0.7515656516088969
0.3312999999999988,0.7515888423788082
0.3313199999999997,0.7516120088089543
0.3313399999999992,0.7516351548430342
0.3313600000000001,0.7516582858302396
0.33137999999999923,0.7516813980916593
0.3314000000000006,0.7517044755774102
0.3314199999999996,0.7517275142572535
0.33143999999999874,0.7517505191716398
0.33146,0.7517734858854614
0.3314799999999991,0.7517964095413932
0.3315,0.7518192866850066
0.3315199999999995,0.751842113033023
0.3315400000000004,0.7518648932227339
0.3315599999999995,0.7518876289539151
0.331579999999999,0.751910315885324
0.3315999999999999,0.7519329464116533
0.331619999999999,0.7519555210900931
0.33164000000000027,0.7519780428372798
0.3316599999999994,0.7520005182990634
0.3316800000000003,0.7520229705214002
0.3316999999999998,0.7520454005021948
0.3317199999999989,0.7520678231537463
0.3317399999999998,0.7520902450350171
0.3317599999999993,0.752112670542469
0.3317800000000002,0.7521351063883254
0.3317999999999993,0.7521575568144336
0.33182000000000056,0.752180017614832
0.3318399999999997,0.7522024731405285
0.3318599999999987,0.7522249147493794
0.33188000000000006,0.752247338791457
0.3318999999999992,0.7522697459597192
0.3319200000000001,0.7522921305834991
0.33193999999999957,0.752314492520338
0.3319600000000005,0.7523368327844187
0.3319799999999996,0.7523591528017344
0.3319999999999991,0.7523814589805131
0.33202,0.7524037584054166
0.332039999999999,0.7524260581708423
0.33206000000000035,0.7524483559406165
0.3320799999999995,0.7524706433711814
0.3321000000000004,0.7524929287767246
0.33211999999999986,0.7525152192810647
0.332139999999999,0.7525375049262715
0.3321599999999999,0.7525597842444813
0.33217999999999936,0.7525820598149002
0.3322000000000003,0.7526043423453377
0.33221999999999885,0.7526266470153172
0.33224000000000065,0.7526489677311425
0.3322599999999998,0.7526712888701793
0.3322799999999988,0.7526936050271301
0.33230000000000015,0.7527159135199412
