# ********************
# Shot #203783
# BD line brightness
# Wavelength range (Å): [4324, 4329] 
# ********************
time (s),Line brightness (photons/cm^2/ster/s),SX/B,Flux BD (molecules/s)
4.0555565555555555,49162576499452.17,0.9074819107359693,2329313959597844.0
4.069445444444444,58998116091670.39,0.9277356984837365,2857707862728784.5
4.083334333333333,32873353461962.812,1.0068456608615233,1728073974423952.5
4.0972232222222225,47119932431493.79,1.1209986695987264,2757815280537103.0
4.111112111111111,22345454686927.965,1.0827795431211333,1263236470750257.8
4.125001,24742981311929.504,0.8733888693963165,1128275343372061.2
4.1388898888888885,2989705516482.001,0.7380883566866233,115210532681565.23
4.152778777777778,6476224098629.279,0.6856377786426754,231831275681126.38
4.166667666666666,5267460912922.397,0.6195672081332614,170390415836511.34
4.1805565555555555,2481222409364.114,0.5578325673739353,72264495975855.23
4.194445444444444,-91409836728.91145,0.5218989768401535,-2490776709405.0386
4.208334333333333,5766044457629.397,0.4510921940893894,135799670420768.67
4.2222232222222225,3488424576047.1465,0.33733924902251056,61440059647456.63
4.236112111111111,9506125595170.098,0.22106770273295093,109719612100177.89
4.250001,4084707133041.129,0.14972510381967247,31930885619464.887
4.2638898888888885,7270081942474.658,0.09855473000133771,37408663792063.41
4.277778777777778,9440359258771.236,0.04665898066029445,22997423670602.406
4.291667666666666,2339150023188.449,0.036988532203544526,4517317246832.46
4.3055565555555555,2147986370200.9067,0.058944791546390575,6610470551811.285
4.319445444444444,5343727260715.527,0.07062282740638683,19703564600868.63
4.333334333333333,1555158153980.039,0.06688340656471113,5430606862453.925
4.3472232222222225,6313114271156.442,0.07572448377768454,24959471728666.945
4.361112111111111,1311385435077.7637,0.07952450679692276,5444860502791.522
4.375001,26901026547985.613,0.0874045740492497,122760438536556.2
4.3888898888888885,5393137086216.406,0.07179300813899038,20215245865343.71
4.402778777777778,14196440239146.736,0.06307933041701147,46754342148291.28
4.416667666666666,1405430522197.8706,0.07695843431802005,5647042054989.026
4.4305565555555555,267488422737.40118,0.09222815489878124,1288023917672.085
4.444445444444444,1086834447452.0217,0.08345272143239708,4735428855800.366
4.458334333333333,3619741839459.167,0.0763942302611447,14437552432931.002
4.4722232222222225,1211790071026.7317,0.0837018712637089,5295634153905.345
4.486112111111111,1422791774972.6548,0.08605292761234407,6392377488321.398
4.500001,4314957804446.819,0.075591715287471,17029667588348.445
4.5138898888888885,-1973805134367.107,0.058922804258757164,-6072158501379.105
4.527778777777778,3711982084949.29,0.0579556836129364,11232005872267.045
4.541667666666666,2015360826798.4458,0.07596278433972364,7992986973782.242
4.5555565555555555,5586582566900.719,0.0914347951276595,26669393256360.42
4.569445444444444,365884104259.2591,0.10266850013045048,1961264543360.749
4.583334333333333,1373144526083.3938,0.10890626645277483,7807725515978.465
4.5972232222222225,999229733342.819,0.10158908825642196,5299901870823.075
4.611112111111111,420830553742.66925,0.08182857245368971,1797908790071.549
4.625001,5452505463950.352,0.06842006578684749,19477580785456.07
4.6388898888888885,6241540004995.9,0.06653148225688096,21680753667394.895
4.652778777777778,6884039329269.105,0.06732220411418821,24196752736111.22
4.666667666666666,2568019300483.948,0.06769914005723701,9076885414379.145
4.6805565555555555,9211240253774.46,0.06771447073890344,32565294931977.008
4.694445444444444,4001424797505.0884,0.06768166600024877,14139730013821.854
4.708334333333333,1350878765639.6587,0.06767216137308928,4772894557916.266
4.722223222222222,4995322934676.416,0.06767301515519644,17649585632381.473
4.736112111111111,2435747052897.635,0.06767414465653912,8606179075425.002
4.750001,10159560839695.682,0.06767433810316385,35896687114178.89
4.7638898888888885,1483275083732.4927,0.0676742759778037,5240838019111.495
4.777778777777778,3609432608848.7627,0.06767424204812646,12753158444610.107
4.791667666666666,2516403153077.479,0.06767423977097002,8891172247731.598
4.8055565555555555,7122325502177.975,0.06767424250114326,25165214612601.33
4.819445444444444,243753128748.77588,0.06767424338924598,861249584293.6742
4.833334333333333,3668051820418.5254,0.067674243341965,12960277143978.393
4.847223222222222,3511196629104.3945,0.06767424324438212,12406062831845.682
4.861112111111111,478347185874.837,0.06767424322508518,1690137542431.318
4.875001,8777201452983.185,0.06767424322981071,31012365353576.184
4.8888898888888885,2076126155062.9746,0.06767424323285161,7335548031877.311
4.902778777777778,3206766014541.4014,0.06767424323309319,11330422320136.258
4.916667666666666,2437266069667.667,0.06767424323282939,8611558732549.093
4.9305565555555555,1020303521044.4938,0.06767424323270373,3605024418890.4053
4.944445444444444,4660421882985.358,0.06767424323267944,16466604636714.498
4.958334333333333,5145221162818.879,0.06767424323273723,18179539274327.418
4.972223222222222,3240309176414.3633,0.06767424323276058,11448939913271.99
4.986112111111111,6846530773638.574,0.06767424323281843,24190753157870.527
